маху дал,"14. Когда его начальник критиковал его работу, он сделал маху на свое негодование и ушел прогуляться, чтобы успокоиться.",,,,,,,,,
маху дал,"15. После того, как его товарищи отвернулись от него, он сделал маху на свою обиду и нашел новых друзей.",,,,,,,,,
маху дал,"16. Когда его пригласили на встречу, он сделал маху на свою лень и подготовился к ней.",,,,,,,,,
маху дал,"17. После того, как его планы на выходные рухнули, он сделал маху на свою разочарованность и пригласил друзей на вечеринку.",,,,,,,,,
маху дал,"18. Когда его предложение оказалось отвергнутым, он сделал маху на свою горечь и решил не обижаться.",,,,,,,,,
маху дал,19. После неудачного эксперимента он сделал маху на свои ошибки и принялся за их исправление.,,,,,,,,,
маху дал,"20. Когда его планы на отпуск рухнули, он сделал маху на свои печали и решил провести время с семьей в горах.",,,,,,,,,
говорить чушь,"1. После трех бокалов вина он начал говорить чушь и никто уже не мог понять, о чем он.",,,,,,,,,
говорить чушь,"2. Когда он нервничает, он часто начинает говорить чушь, забывая о логике и разуме.",,,,,,,,,
говорить чушь,"3. После того, как его попросили высказать мнение, он начал говорить чушь, смешивая факты с выдумками.",,,,,,,,,
говорить чушь,"4. Когда она устает, она часто начинает говорить чушь, перепутывая слова и мысли.",,,,,,,,,
говорить чушь,"5. После серьезного стресса он начал говорить чушь, смешивая реальность с фантазией.",,,,,,,,,
говорить чушь,"6. Когда он пьян, его речь становится неразборчивой, и он начинает говорить чушь.",,,,,,,,,
говорить чушь,"7. После употребления наркотиков его рассказы становятся несвязными, и он начинает говорить чушь.",,,,,,,,,
говорить чушь,"8. Когда он злился, он часто начинал говорить чушь, не контролируя свои слова.",,,,,,,,,
говорить чушь,"9. После того, как его поймали во лжи, он начал говорить чушь, пытаясь оправдаться.",,,,,,,,,
говорить чушь,"10. Когда она волнуется, ее речь становится бессвязной, и она начинает говорить чушь.",,,,,,,,,
говорить чушь,"11. После ночи без сна его речь стала неуправляемой, и он начал говорить чушь.",,,,,,,,,
говорить чушь,"12. Когда он стесняется, он часто начинает говорить чушь, пытаясь скрыть свою неловкость.",,,,,,,,,
говорить чушь,"13. После того, как его запутали во вопросе, он начал говорить чушь, чтобы избежать ответа.",,,,,,,,,
говорить чушь,"14. Когда он взволнован, он начинает говорить чушь, потому что не может сосредоточиться на своих мыслях.",,,,,,,,,
говорить чушь,"15. После того, как его поссорили с другом, он начал говорить чушь, испытывая эмоциональное напряжение.",,,,,,,,,
говорить чушь,"16. Когда он устает, его речь становится неразборчивой, и он начинает говорить чушь.",,,,,,,,,
говорить чушь,"17. После длительной дискуссии его аргументы стали бессвязными, и он начал говорить чушь.",,,,,,,,,
говорить чушь,"18. Когда он был под воздействием алкоголя, его речь становилась непоследовательной, и он начинал говорить чушь.",,,,,,,,,
говорить чушь,"19. После того, как его перебили в разговоре, он начал говорить чушь, пытаясь вернуть инициативу.",,,,,,,,,
говорить чушь,"20. Когда его стали критиковать, он начал говорить чушь, чтобы отвлечь внимание от своих ошибок.",,,,,,,,,
на том свете,"1. После смерти нашего домашнего любимца я надеюсь, что он счастлив на том свете.",,,,,,,,,
на том свете,"2. Когда я увидел, как закрывается глаза моего дедушки, я понял, что он отправился на тот свет.",,,,,,,,,
на том свете,"3. После аварии его душа ушла на тот свет, оставив позади земную жизнь.",,,,,,,,,
на том свете,"4. Когда его бабушка ушла из жизни, он верил, что она на том свете будет его ангелом-хранителем.",,,,,,,,,
на том свете,"5. После трагической гибели его друга он надеется, что тот сейчас на том свете, где нет боли и страдания.",,,,,,,,,
на том свете,"6. Когда его родной брат скончался, он предположил, что теперь он на том свете, оставив земные проблемы позади.",,,,,,,,,
на том свете,"7. После тяжелой болезни его матери он часто думает о том, что будет с ней на том свете.",,,,,,,,,
на том свете,"8. Когда его друг скончался от рака, он пожелал ему светлого пути на тот свет.",,,,,,,,,
на том свете,"9. После того, как его соседка умерла в возрасте ста лет, он полагает, что она сейчас счастлива на том свете.",,,,,,,,,
на том свете,"10. Когда он потерял своего любимого питомца, он утешал себя мыслью о том, что теперь тот на том свете, где живут все домашние животные.",,,,,,,,,
на том свете,"11. После смерти своего родителя он верит, что тот теперь на том свете, обретший покой и спокойствие.",,,,,,,,,
на том свете,"12. Когда его друга похоронили, он предположил, что теперь тот на том свете, играя в шахматы с ангелами.",,,,,,,,,
на том свете,"13. После того, как его бабушка скончалась во сне, он уверен, что теперь она на том свете, где вечно светит солнце.",,,,,,,,,
на том свете,"14. Когда его отец умер в возрасте восьмидесяти лет, он считал, что тот отправился на тот свет, довольный своей жизнью.",,,,,,,,,
на том свете,"15. После трагического несчастного случая с его другом он надеется, что тот теперь на том свете, не испытывая боли.",,,,,,,,,
на том свете,"16. Когда его брат скончался в автокатастрофе, он утешал себя мыслью о том, что теперь он на том свете, наблюдая за своей семьей.",,,,,,,,,
на том свете,"17. После того, как его сосед умер от сердечного приступа, он представлял, что теперь тот на том свете, где нет страданий и болезней.",,,,,,,,,
на том свете,"18. Когда его друга похоронили на местном кладбище, он считал, что тот теперь на том свете, где живут добрые и честные люди.",,,,,,,,,
на том свете,"19. После смерти его старшего брата он надеется, что тот теперь на том свете, получивший вечный покой и утешение.",,,,,,,,,
на том свете,"20. Когда его племянник умер от неизлечимой болезни, он считал, что теперь тот на том свете, где нет страданий и боли.",,,,,,,,,
подошвы не стоить,1. После тяжелого рабочего дня его подошвы не стоили.,,,,,,,,,
подошвы не стоить,"2. Когда он пробежал марафон, его подошвы не стоили.",,,,,,,,,
подошвы не стоить,3. После долгой прогулки по городу ее подошвы не стоили.,,,,,,,,,
подошвы не стоить,"4. Когда он поднялся на вершину горы, его подошвы не стоили.",,,,,,,,,
подошвы не стоить,5. После концерта в стоячем зале мои подошвы не стоили.,,,,,,,,,
подошвы не стоить,"6. Когда они сделали долгую поездку на автобусе, их подошвы не стоили.",,,,,,,,,
подошвы не стоить,7. После танцев до утра ее подошвы не стоили.,,,,,,,,,
подошвы не стоить,"8. Когда он преодолел все препятствия на пути к своей мечте, его подошвы не стоили.",,,,,,,,,
подошвы не стоить,9. После тренировки в зале его подошвы не стоили.,,,,,,,,,
подошвы не стоить,"10. Когда они прогулялись по берегу моря, их подошвы не стоили.",,,,,,,,,
подошвы не стоить,11. После экскурсии по старому городу мои подошвы не стоили.,,,,,,,,,
подошвы не стоить,"12. Когда они посетили все достопримечательности города, их подошвы не стоили.",,,,,,,,,
подошвы не стоить,13. После выступления на сцене мои подошвы не стоили.,,,,,,,,,
подошвы не стоить,"14. Когда она пробежала марафон, ее подошвы не стоили.",,,,,,,,,
подошвы не стоить,15. После похода по горам его подошвы не стоили.,,,,,,,,,
подошвы не стоить,"16. Когда они прошли все этапы соревнования, их подошвы не стоили.",,,,,,,,,
подошвы не стоить,17. После долгой прогулки в парке мои подошвы не стоили.,,,,,,,,,
подошвы не стоить,"18. Когда он покорил самую высокую вершину горы, его подошвы не стоили.",,,,,,,,,
подошвы не стоить,19. После похода по лесу мои подошвы не стоили.,,,,,,,,,
подошвы не стоить,"20. Когда она выступила на соревнованиях, ее подошвы не стоили.",,,,,,,,,
